Id,Class
3370,Brisbane
3371,Melbourne
3372,Brisbane
3373,Brisbane
3374,Perth
3375,Brisbane
3376,Brisbane
3377,Brisbane
3378,Brisbane
3379,Brisbane
3380,Brisbane
3381,Brisbane
3382,Melbourne
3383,Brisbane
3384,Brisbane
3385,Brisbane
3386,Sydney
3387,Brisbane
3388,Brisbane
3389,Brisbane
3390,Brisbane
3391,Sydney
3392,Brisbane
3393,Sydney
3394,Brisbane
3395,Sydney
3396,Sydney
3397,Brisbane
3398,Brisbane
3399,Brisbane
3400,Brisbane
3401,Brisbane
3402,Brisbane
3403,Brisbane
3404,Brisbane
3405,Brisbane
3406,Brisbane
3407,Brisbane
3408,Brisbane
3409,Brisbane
3410,Brisbane
3411,Brisbane
3412,Perth
3413,Brisbane
3414,Brisbane
3415,Brisbane
3416,Brisbane
3417,Brisbane
3418,Brisbane
3419,Brisbane
3420,Brisbane
3421,Brisbane
3422,Brisbane
3423,Brisbane
3424,Brisbane
3425,Brisbane
3426,Brisbane
3427,Brisbane
3428,Brisbane
3429,Brisbane
3430,Brisbane
3431,Brisbane
3432,Brisbane
3433,Brisbane
3434,Brisbane
3435,Brisbane
3436,Brisbane
3437,Brisbane
3438,Brisbane
3439,Perth
3440,Brisbane
3441,Brisbane
3442,Brisbane
3443,Brisbane
3444,Brisbane
3445,Brisbane
3446,Brisbane
3447,Brisbane
3448,Brisbane
3449,Perth
3450,Brisbane
3451,Sydney
3452,Brisbane
3453,Brisbane
3454,Brisbane
3455,Brisbane
3456,Sydney
3457,Brisbane
3458,Brisbane
3459,Brisbane
3460,Brisbane
3461,Brisbane
3462,Brisbane
3463,Brisbane
3464,Perth
3465,Brisbane
3466,Melbourne
3467,Brisbane
3468,Brisbane
3469,Brisbane
3470,Brisbane
3471,Brisbane
3472,Brisbane
3473,Sydney
3474,Brisbane
3475,Brisbane
3476,Brisbane
3477,Melbourne
3478,Brisbane
3479,Brisbane
3480,Brisbane
3481,Brisbane
3482,Brisbane
3483,Brisbane
3484,Brisbane
3485,Brisbane
3486,Brisbane
3487,Brisbane
3488,Brisbane
3489,Brisbane
3490,Brisbane
3491,Sydney
3492,Brisbane
3493,Brisbane
3494,Brisbane
3495,Brisbane
3496,Brisbane
3497,Brisbane
3498,Brisbane
3499,Brisbane
3500,Brisbane
3501,Brisbane
3502,Sydney
3503,Brisbane
3504,Brisbane
3505,Brisbane
3506,Brisbane
3507,Brisbane
3508,Brisbane
3509,Brisbane
3510,Brisbane
3511,Brisbane
3512,Brisbane
3513,Brisbane
3514,Brisbane
3515,Brisbane
3516,Brisbane
3517,Brisbane
3518,Brisbane
3519,Sydney
3520,Brisbane
3521,Brisbane
3522,Brisbane
3523,Brisbane
3524,Brisbane
3525,Brisbane
3526,Brisbane
3527,Brisbane
3528,Sydney
3529,Brisbane
3530,Brisbane
3531,Brisbane
3532,Brisbane
3533,Brisbane
3534,Brisbane
3535,Brisbane
3536,Brisbane
3537,Brisbane
3538,Perth
3539,Brisbane
3540,Perth
3541,Brisbane
3542,Brisbane
3543,Sydney
3544,Perth
3545,Brisbane
3546,Brisbane
3547,Melbourne
3548,Brisbane
3549,Brisbane
3550,Brisbane
3551,Brisbane
3552,Brisbane
3553,Brisbane
3554,Brisbane
3555,Brisbane
3556,Brisbane
3557,Brisbane
3558,Brisbane
3559,Brisbane
3560,Brisbane
3561,Sydney
3562,Brisbane
3563,Brisbane
3564,Sydney
3565,Brisbane
3566,Brisbane
3567,Brisbane
3568,Brisbane
3569,Brisbane
3570,Brisbane
3571,Brisbane
3572,Brisbane
3573,Brisbane
3574,Melbourne
3575,Brisbane
3576,Brisbane
3577,Brisbane
3578,Brisbane
3579,Brisbane
3580,Brisbane
3581,Perth
3582,Brisbane
3583,Brisbane
3584,Brisbane
3585,Brisbane
3586,Brisbane
3587,Brisbane
3588,Brisbane
3589,Brisbane
3590,Brisbane
3591,Brisbane
3592,Brisbane
3593,Brisbane
3594,Sydney
3595,Brisbane
3596,Brisbane
3597,Brisbane
3598,Brisbane
3599,Brisbane
3600,Brisbane
3601,Perth
3602,Brisbane
3603,Brisbane
3604,Brisbane
3605,Brisbane
3606,Brisbane
3607,Brisbane
3608,Brisbane
3609,Brisbane
3610,Brisbane
3611,Brisbane
3612,Brisbane
3613,Perth
3614,Brisbane
3615,Brisbane
3616,Perth
3617,Brisbane
3618,Brisbane
3619,Brisbane
3620,Melbourne
3621,Brisbane
3622,Perth
3623,Brisbane
3624,Brisbane
3625,Brisbane
3626,Brisbane
3627,Brisbane
3628,Sydney
3629,Melbourne
3630,Brisbane
3631,Brisbane
3632,Brisbane
3633,Brisbane
3634,Brisbane
3635,Brisbane
3636,Brisbane
3637,Brisbane
3638,Brisbane
3639,Brisbane
3640,Brisbane
3641,Brisbane
3642,Brisbane
3643,Brisbane
3644,Brisbane
3645,Brisbane
3646,Brisbane
3647,Brisbane
3648,Sydney
3649,Brisbane
3650,Brisbane
3651,Brisbane
3652,Brisbane
3653,Brisbane
3654,Brisbane
3655,Brisbane
3656,Brisbane
3657,Brisbane
3658,Brisbane
3659,Brisbane
3660,Brisbane
3661,Brisbane
3662,Brisbane
3663,Brisbane
3664,Brisbane
3665,Brisbane
3666,Brisbane
3667,Brisbane
3668,Brisbane
3669,Brisbane
3670,Brisbane
3671,Perth
3672,Sydney
3673,Brisbane
3674,Brisbane
3675,Brisbane
3676,Brisbane
3677,Brisbane
3678,Brisbane
3679,Brisbane
3680,Melbourne
3681,Brisbane
3682,Brisbane
3683,Brisbane
3684,Brisbane
3685,Brisbane
3686,Brisbane
3687,Brisbane
3688,Brisbane
3689,Brisbane
3690,Brisbane
3691,Brisbane
3692,Brisbane
3693,Brisbane
3694,Melbourne
3695,Brisbane
3696,Perth
3697,Brisbane
3698,Brisbane
3699,Brisbane
3700,Brisbane
3701,Brisbane
3702,Brisbane
3703,Brisbane
3704,Brisbane
3705,Brisbane
3706,Brisbane
3707,Brisbane
3708,Brisbane
3709,Brisbane
3710,Brisbane
3711,Brisbane
3712,Brisbane
3713,Brisbane
3714,Brisbane
3715,Brisbane
3716,Brisbane
3717,Brisbane
3718,Perth
3719,Brisbane
3720,Brisbane
3721,Brisbane
3722,Brisbane
3723,Brisbane
3724,Brisbane
3725,Brisbane
3726,Brisbane
3727,Sydney
3728,Brisbane
3729,Brisbane
3730,Brisbane
3731,Brisbane
3732,Brisbane
3733,Brisbane
3734,Sydney
3735,Brisbane
3736,Brisbane
3737,Melbourne
3738,Brisbane
3739,Brisbane
3740,Brisbane
3741,Brisbane
3742,Brisbane
3743,Brisbane
3744,Brisbane
3745,Brisbane
3746,Brisbane
3747,Brisbane
3748,Brisbane
3749,Brisbane
3750,Brisbane
3751,Brisbane
3752,Brisbane
3753,Brisbane
3754,Brisbane
3755,Brisbane
3756,Brisbane
3757,Brisbane
3758,Brisbane
3759,Brisbane
3760,Brisbane
3761,Brisbane
3762,Brisbane
3763,Brisbane
3764,Brisbane
3765,Brisbane
3766,Brisbane
3767,Brisbane
3768,Brisbane
3769,Brisbane
3770,Brisbane
3771,Brisbane
3772,Brisbane
3773,Brisbane
3774,Brisbane
3775,Brisbane
3776,Brisbane
3777,Brisbane
3778,Brisbane
3779,Perth
3780,Brisbane
3781,Brisbane
3782,Brisbane
3783,Brisbane
3784,Brisbane
3785,Brisbane
3786,Brisbane
3787,Brisbane
3788,Brisbane
3789,Brisbane
3790,Brisbane
3791,Brisbane
3792,Brisbane
3793,Brisbane
3794,Brisbane
3795,Brisbane
3796,Brisbane
3797,Brisbane
3798,Brisbane
3799,Brisbane
3800,Brisbane
3801,Brisbane
3802,Brisbane
3803,Brisbane
3804,Brisbane
3805,Brisbane
3806,Brisbane
3807,Brisbane
3808,Brisbane
3809,Brisbane
3810,Brisbane
3811,Brisbane
3812,Brisbane
3813,Brisbane
3814,Melbourne
3815,Brisbane
3816,Brisbane
3817,Brisbane
3818,Brisbane
3819,Brisbane
3820,Brisbane
3821,Brisbane
3822,Brisbane
3823,Brisbane
3824,Brisbane
3825,Brisbane
3826,Brisbane
3827,Brisbane
3828,Brisbane
3829,Melbourne
3830,Brisbane
3831,Perth
3832,Brisbane
3833,Brisbane
3834,Brisbane
3835,Brisbane
3836,Brisbane
3837,Brisbane
3838,Brisbane
3839,Perth
3840,Brisbane
3841,Brisbane
3842,Brisbane
3843,Brisbane
3844,Brisbane
3845,Brisbane
3846,Brisbane
3847,Brisbane
3848,Brisbane
3849,Brisbane
3850,Brisbane
3851,Brisbane
3852,Brisbane
3853,Brisbane
3854,Sydney
3855,Brisbane
3856,Brisbane
3857,Brisbane
3858,Brisbane
3859,Brisbane
3860,Brisbane
3861,Brisbane
3862,Brisbane
3863,Brisbane
3864,Brisbane
3865,Brisbane
3866,Brisbane
3867,Brisbane
3868,Brisbane
3869,Brisbane
3870,Brisbane
3871,Brisbane
3872,Brisbane
3873,Brisbane
3874,Brisbane
3875,Brisbane
3876,Brisbane
3877,Perth
3878,Brisbane
3879,Brisbane
3880,Brisbane
3881,Brisbane
3882,Brisbane
3883,Brisbane
3884,Brisbane
3885,Brisbane
3886,Sydney
3887,Brisbane
3888,Brisbane
3889,Brisbane
3890,Brisbane
3891,Perth
3892,Brisbane
3893,Brisbane
3894,Brisbane
3895,Brisbane
3896,Brisbane
3897,Brisbane
3898,Brisbane
3899,Brisbane
3900,Brisbane
3901,Perth
3902,Brisbane
3903,Brisbane
3904,Brisbane
3905,Brisbane
3906,Perth
3907,Brisbane
3908,Perth
3909,Sydney
3910,Brisbane
3911,Brisbane
3912,Brisbane
3913,Brisbane
3914,Brisbane
3915,Brisbane
3916,Brisbane
3917,Brisbane
3918,Brisbane
3919,Brisbane
3920,Brisbane
3921,Brisbane
3922,Brisbane
3923,Brisbane
3924,Brisbane
3925,Brisbane
3926,Sydney
3927,Brisbane
3928,Brisbane
3929,Brisbane
3930,Brisbane
3931,Brisbane
3932,Brisbane
3933,Sydney
3934,Brisbane
3935,Brisbane
3936,Brisbane
3937,Brisbane
3938,Brisbane
3939,Perth
3940,Brisbane
3941,Brisbane
3942,Brisbane
3943,Brisbane
3944,Brisbane
3945,Brisbane
3946,Brisbane
3947,Brisbane
3948,Brisbane
3949,Brisbane
3950,Brisbane
3951,Brisbane
3952,Brisbane
3953,Brisbane
3954,Sydney
3955,Brisbane
3956,Brisbane
3957,Brisbane
3958,Brisbane
3959,Brisbane
3960,Brisbane
3961,Brisbane
3962,Brisbane
3963,Brisbane
3964,Brisbane
3965,Brisbane
3966,Brisbane
3967,Melbourne
3968,Brisbane
3969,Brisbane
3970,Brisbane
3971,Brisbane
3972,Brisbane
3973,Brisbane
3974,Brisbane
3975,Brisbane
3976,Brisbane
3977,Brisbane
3978,Brisbane
3979,Brisbane
3980,Brisbane
3981,Brisbane
3982,Sydney
3983,Brisbane
3984,Brisbane
3985,Brisbane
3986,Brisbane
3987,Sydney
3988,Brisbane
3989,Brisbane
3990,Brisbane
3991,Brisbane
3992,Brisbane
3993,Brisbane
3994,Brisbane
3995,Brisbane
3996,Sydney
3997,Brisbane
3998,Brisbane
3999,Perth
31000,Brisbane
31001,Brisbane
31002,Brisbane
31003,Brisbane
31004,Brisbane
31005,Brisbane
31006,Brisbane
31007,Brisbane
31008,Brisbane
31009,Brisbane
31010,Brisbane
31011,Brisbane
31012,Brisbane
31013,Brisbane
31014,Brisbane
31015,Brisbane
31016,Brisbane
31017,Brisbane
31018,Sydney
31019,Brisbane
31020,Brisbane
31021,Brisbane
31022,Brisbane
31023,Sydney
31024,Brisbane
31025,Brisbane
31026,Brisbane
31027,Brisbane
31028,Brisbane
31029,Brisbane
31030,Brisbane
31031,Brisbane
31032,Brisbane
31033,Brisbane
31034,Perth
31035,Brisbane
31036,Brisbane
31037,Brisbane
31038,Brisbane
31039,Melbourne
31040,Brisbane
31041,Brisbane
31042,Brisbane
31043,Brisbane
31044,Brisbane
31045,Brisbane
31046,Brisbane
31047,Brisbane
31048,Brisbane
31049,Brisbane
31050,Brisbane
31051,Brisbane
31052,Brisbane
31053,Brisbane
31054,Perth
31055,Melbourne
31056,Brisbane
31057,Brisbane
31058,Brisbane
31059,Brisbane
31060,Brisbane
31061,Brisbane
31062,Brisbane
31063,Brisbane
31064,Sydney
31065,Brisbane
31066,Brisbane
31067,Brisbane
31068,Brisbane
31069,Brisbane
31070,Brisbane
31071,Brisbane
31072,Brisbane
31073,Brisbane
31074,Brisbane
31075,Brisbane
31076,Melbourne
31077,Brisbane
31078,Brisbane
31079,Brisbane
31080,Brisbane
31081,Brisbane
31082,Brisbane
31083,Brisbane
31084,Brisbane
31085,Brisbane
31086,Brisbane
31087,Brisbane
31088,Brisbane
31089,Brisbane
31090,Brisbane
31091,Brisbane
31092,Perth
31093,Brisbane
31094,Brisbane
31095,Brisbane
31096,Brisbane
31097,Brisbane
31098,Brisbane
31099,Brisbane
31100,Brisbane
31101,Brisbane
31102,Brisbane
31103,Brisbane
31104,Sydney
31105,Brisbane
31106,Brisbane
31107,Brisbane
31108,Brisbane
31109,Brisbane
31110,Brisbane
31111,Brisbane
31112,Brisbane
31113,Brisbane
31114,Brisbane
31115,Brisbane
31116,Brisbane
31117,Brisbane
31118,Brisbane
31119,Brisbane
31120,Brisbane
31121,Brisbane
31122,Brisbane
31123,Brisbane
31124,Perth
31125,Brisbane
31126,Brisbane
31127,Brisbane
31128,Brisbane
31129,Brisbane
31130,Brisbane
31131,Brisbane
31132,Melbourne
31133,Brisbane
31134,Brisbane
31135,Brisbane
31136,Brisbane
31137,Brisbane
31138,Brisbane
31139,Brisbane
31140,Brisbane
31141,Brisbane
31142,Brisbane
31143,Brisbane
31144,Brisbane
31145,Brisbane
31146,Brisbane
31147,Brisbane
31148,Brisbane
31149,Brisbane
31150,Brisbane
31151,Brisbane
31152,Brisbane
31153,Brisbane
31154,Brisbane
31155,Brisbane
31156,Perth
31157,Brisbane
31158,Brisbane
31159,Brisbane
31160,Brisbane
31161,Brisbane
31162,Brisbane
31163,Brisbane
31164,Brisbane
31165,Brisbane
31166,Brisbane
31167,Brisbane
31168,Brisbane
31169,Brisbane
31170,Brisbane
31171,Brisbane
31172,Brisbane
31173,Brisbane
31174,Brisbane
31175,Brisbane
31176,Brisbane
31177,Brisbane
31178,Brisbane
31179,Brisbane
31180,Sydney
31181,Brisbane
31182,Brisbane
31183,Brisbane
31184,Brisbane
31185,Brisbane
31186,Brisbane
31187,Brisbane
31188,Brisbane
31189,Brisbane
31190,Brisbane
31191,Brisbane
31192,Brisbane
31193,Brisbane
31194,Brisbane
31195,Brisbane
31196,Brisbane
31197,Brisbane
31198,Brisbane
31199,Brisbane
31200,Brisbane
31201,Sydney
31202,Sydney
31203,Brisbane
31204,Brisbane
31205,Brisbane
31206,Brisbane
31207,Brisbane
31208,Brisbane
31209,Brisbane
31210,Brisbane
31211,Brisbane
31212,Brisbane
31213,Brisbane
31214,Brisbane
31215,Brisbane
31216,Brisbane
31217,Brisbane
31218,Brisbane
31219,Brisbane
31220,Brisbane
31221,Brisbane
31222,Brisbane
31223,Melbourne
31224,Brisbane
31225,Brisbane
31226,Brisbane
31227,Brisbane
31228,Brisbane
31229,Brisbane
31230,Brisbane
31231,Brisbane
31232,Brisbane
31233,Brisbane
31234,Brisbane
31235,Brisbane
31236,Brisbane
31237,Brisbane
31238,Brisbane
31239,Brisbane
31240,Brisbane
31241,Brisbane
31242,Brisbane
31243,Brisbane
31244,Brisbane
31245,Brisbane
31246,Brisbane
31247,Brisbane
31248,Brisbane
31249,Brisbane
31250,Brisbane
31251,Brisbane
31252,Brisbane
31253,Brisbane
31254,Brisbane
31255,Brisbane
31256,Brisbane
31257,Brisbane
31258,Brisbane
31259,Brisbane
31260,Brisbane
31261,Brisbane
31262,Brisbane
31263,Brisbane
31264,Brisbane
31265,Brisbane
31266,Brisbane
31267,Brisbane
31268,Brisbane
31269,Brisbane
31270,Brisbane
31271,Brisbane
31272,Brisbane
31273,Perth
31274,Brisbane
31275,Brisbane
31276,Brisbane
31277,Brisbane
31278,Brisbane
31279,Brisbane
31280,Brisbane
31281,Brisbane
31282,Brisbane
31283,Brisbane
31284,Brisbane
31285,Brisbane
31286,Brisbane
31287,Brisbane
31288,Brisbane
31289,Perth
31290,Brisbane
31291,Brisbane
31292,Perth
31293,Brisbane
31294,Brisbane
31295,Brisbane
31296,Brisbane
31297,Brisbane
31298,Brisbane
31299,Brisbane
31300,Perth
31301,Brisbane
31302,Brisbane
31303,Brisbane
31304,Brisbane
31305,Brisbane
31306,Brisbane
31307,Brisbane
31308,Brisbane
31309,Brisbane
31310,Brisbane
31311,Brisbane
31312,Brisbane
31313,Perth
31314,Brisbane
31315,Brisbane
31316,Brisbane
31317,Brisbane
31318,Brisbane
31319,Brisbane
31320,Brisbane
31321,Brisbane
31322,Brisbane
31323,Brisbane
31324,Brisbane
31325,Sydney
31326,Brisbane
31327,Brisbane
31328,Brisbane
31329,Brisbane
31330,Sydney
31331,Brisbane
31332,Brisbane
31333,Brisbane
31334,Brisbane
31335,Brisbane
31336,Brisbane
31337,Brisbane
31338,Sydney
31339,Brisbane
31340,Brisbane
31341,Brisbane
31342,Brisbane
31343,Brisbane
31344,Sydney
31345,Brisbane
31346,Perth
31347,Brisbane
31348,Brisbane
31349,Brisbane
31350,Brisbane
31351,Brisbane
31352,Brisbane
31353,Brisbane
31354,Brisbane
31355,Brisbane
31356,Brisbane
31357,Brisbane
31358,Brisbane
31359,Brisbane
31360,Brisbane
31361,Perth
31362,Sydney
31363,Brisbane
31364,Brisbane
31365,Brisbane
31366,Sydney
31367,Brisbane
31368,Brisbane
31369,Brisbane
31370,Brisbane
31371,Brisbane
31372,Brisbane
31373,Brisbane
31374,Brisbane
31375,Melbourne
31376,Brisbane
31377,Perth
31378,Brisbane
31379,Brisbane
31380,Brisbane
31381,Brisbane
31382,Brisbane
31383,Brisbane
31384,Brisbane
31385,Brisbane
31386,Brisbane
31387,Brisbane
31388,Perth
31389,Brisbane
31390,Brisbane
31391,Perth
31392,Brisbane
31393,Brisbane
31394,Sydney
31395,Brisbane
31396,Brisbane
31397,Melbourne
31398,Brisbane
31399,Brisbane
31400,Brisbane
31401,Brisbane
31402,Brisbane
31403,Brisbane
31404,Brisbane
31405,Brisbane
31406,Brisbane
31407,Perth
31408,Brisbane
31409,Brisbane
31410,Sydney
31411,Brisbane
31412,Brisbane
31413,Brisbane
31414,Brisbane
31415,Brisbane
31416,Brisbane
31417,Sydney
31418,Brisbane
31419,Brisbane
31420,Brisbane
31421,Brisbane
31422,Brisbane
31423,Brisbane
31424,Brisbane
31425,Brisbane
31426,Brisbane
31427,Brisbane
31428,Brisbane
31429,Brisbane
31430,Brisbane
31431,Brisbane
31432,Brisbane
31433,Brisbane
31434,Brisbane
31435,Brisbane
31436,Brisbane
31437,Brisbane
31438,Brisbane
31439,Brisbane
31440,Brisbane
31441,Brisbane
31442,Brisbane
31443,Brisbane
31444,Brisbane
31445,Brisbane
31446,Sydney
31447,Brisbane
31448,Brisbane
31449,Brisbane
31450,Brisbane
31451,Brisbane
31452,Brisbane
31453,Melbourne
31454,Brisbane
31455,Melbourne
31456,Brisbane
31457,Brisbane
31458,Brisbane
31459,Brisbane
31460,Brisbane
31461,Brisbane
31462,Brisbane
31463,Brisbane
31464,Brisbane
31465,Sydney
31466,Brisbane
31467,Brisbane
31468,Brisbane
31469,Brisbane
31470,Melbourne
31471,Brisbane
31472,Brisbane
31473,Brisbane
31474,Brisbane
31475,Brisbane
31476,Brisbane
31477,Brisbane
31478,Brisbane
31479,Brisbane
31480,Brisbane
31481,Brisbane
31482,Brisbane
31483,Melbourne
31484,Brisbane
31485,Brisbane
31486,Brisbane
31487,Brisbane
31488,Brisbane
31489,Brisbane
31490,Brisbane
31491,Brisbane
31492,Perth
31493,Brisbane
31494,Brisbane
31495,Brisbane
31496,Brisbane
31497,Brisbane
31498,Brisbane
31499,Brisbane
31500,Brisbane
31501,Brisbane
31502,Brisbane
31503,Brisbane
31504,Brisbane
31505,Brisbane
31506,Brisbane
31507,Brisbane
31508,Brisbane
31509,Brisbane
31510,Brisbane
31511,Melbourne
31512,Brisbane
31513,Brisbane
31514,Sydney
31515,Perth
31516,Sydney
31517,Brisbane
31518,Melbourne
31519,Brisbane
31520,Brisbane
31521,Brisbane
31522,Brisbane
31523,Brisbane
31524,Brisbane
31525,Brisbane
31526,Brisbane
31527,Brisbane
31528,Brisbane
31529,Brisbane
31530,Perth
31531,Brisbane
31532,Brisbane
31533,Brisbane
31534,Brisbane
31535,Brisbane
31536,Brisbane
31537,Sydney
31538,Brisbane
31539,Brisbane
31540,Brisbane
31541,Brisbane
31542,Brisbane
31543,Brisbane
31544,Brisbane
31545,Perth
31546,Brisbane
31547,Brisbane
31548,Brisbane
31549,Brisbane
31550,Brisbane
31551,Sydney
31552,Brisbane
31553,Brisbane
31554,Sydney
31555,Brisbane
31556,Melbourne
31557,Brisbane
31558,Brisbane
31559,Brisbane
31560,Brisbane
31561,Brisbane
31562,Brisbane
31563,Brisbane
31564,Perth
31565,Brisbane
31566,Brisbane
31567,Brisbane
31568,Brisbane
31569,Brisbane
31570,Brisbane
31571,Brisbane
31572,Brisbane
31573,Brisbane
31574,Brisbane
31575,Brisbane
31576,Brisbane
31577,Brisbane
31578,Brisbane
31579,Brisbane
31580,Melbourne
31581,Brisbane
31582,Brisbane
31583,Brisbane
31584,Brisbane
31585,Brisbane
