Id,Class
3241,Brisbane
3242,Perth
3243,Perth
3244,Melbourne
3245,Brisbane
3246,Melbourne
3247,Sydney
3248,Perth
3249,Melbourne
3250,Brisbane
3251,Perth
3252,Brisbane
3253,Sydney
3254,Brisbane
3255,Brisbane
3256,Sydney
3257,Brisbane
3258,Perth
3259,Melbourne
3260,Brisbane
3261,Perth
3262,Melbourne
3263,Melbourne
3264,Perth
3265,Melbourne
3266,Sydney
3267,Sydney
3268,Melbourne
3269,Melbourne
3270,Melbourne
3271,Brisbane
3272,Melbourne
3273,Perth
3274,Melbourne
3275,Brisbane
3276,Brisbane
3277,Perth
3278,Sydney
3279,Perth
3280,Melbourne
3281,Sydney
3282,Sydney
3283,Brisbane
3284,Perth
3285,Perth
3286,Melbourne
3287,Brisbane
3288,Brisbane
3289,Melbourne
3290,Melbourne
3291,Melbourne
3292,Sydney
3293,Perth
3294,Brisbane
3295,Sydney
3296,Brisbane
3297,Sydney
3298,Sydney
3299,Perth
3300,Sydney
3301,Sydney
3302,Sydney
3303,Sydney
3304,Perth
3305,Perth
3306,Sydney
3307,Melbourne
3308,Brisbane
3309,Sydney
3310,Sydney
3311,Sydney
3312,Brisbane
3313,Sydney
3314,Melbourne
3315,Sydney
3316,Melbourne
3317,Melbourne
3318,Perth
3319,Sydney
3320,Brisbane
3321,Melbourne
3322,Sydney
3323,Brisbane
3324,Perth
3325,Sydney
3326,Sydney
3327,Perth
3328,Melbourne
3329,Perth
3330,Melbourne
3331,Brisbane
3332,Brisbane
3333,Melbourne
3334,Melbourne
3335,Brisbane
3336,Brisbane
3337,Brisbane
3338,Melbourne
3339,Perth
3340,Melbourne
3341,Brisbane
3342,Melbourne
3343,Sydney
3344,Sydney
3345,Brisbane
3346,Melbourne
3347,Sydney
3348,Melbourne
3349,Brisbane
3350,Brisbane
3351,Perth
3352,Perth
3353,Perth
3354,Brisbane
3355,Melbourne
3356,Melbourne
3357,Melbourne
3358,Melbourne
3359,Perth
3360,Perth
3361,Brisbane
3362,Melbourne
3363,Melbourne
3364,Sydney
3365,Sydney
3366,Melbourne
3367,Sydney
3368,Melbourne
3369,Melbourne
3370,Perth
3371,Melbourne
3372,Sydney
3373,Sydney
3374,Perth
3375,Sydney
3376,Melbourne
3377,Brisbane
3378,Melbourne
3379,Melbourne
3380,Sydney
3381,Sydney
3382,Melbourne
3383,Brisbane
3384,Sydney
3385,Brisbane
3386,Sydney
3387,Perth
3388,Brisbane
3389,Brisbane
3390,Perth
3391,Sydney
3392,Melbourne
3393,Sydney
3394,Perth
3395,Melbourne
3396,Melbourne
3397,Perth
3398,Perth
3399,Brisbane
3400,Sydney
3401,Melbourne
3402,Melbourne
3403,Brisbane
3404,Brisbane
3405,Brisbane
3406,Sydney
3407,Perth
3408,Perth
3409,Sydney
3410,Sydney
3411,Sydney
3412,Perth
3413,Melbourne
3414,Perth
3415,Sydney
3416,Sydney
3417,Brisbane
3418,Sydney
3419,Sydney
3420,Brisbane
3421,Perth
3422,Sydney
3423,Perth
3424,Sydney
3425,Sydney
3426,Brisbane
3427,Melbourne
3428,Melbourne
3429,Brisbane
3430,Sydney
3431,Brisbane
3432,Melbourne
3433,Melbourne
3434,Brisbane
3435,Brisbane
3436,Perth
3437,Brisbane
3438,Perth
3439,Brisbane
3440,Melbourne
3441,Melbourne
3442,Melbourne
3443,Melbourne
3444,Melbourne
3445,Sydney
3446,Perth
3447,Brisbane
3448,Melbourne
3449,Perth
3450,Sydney
3451,Brisbane
3452,Perth
3453,Perth
3454,Perth
3455,Melbourne
3456,Sydney
3457,Perth
3458,Perth
3459,Melbourne
3460,Perth
3461,Brisbane
3462,Perth
3463,Sydney
3464,Perth
3465,Brisbane
3466,Perth
3467,Melbourne
3468,Melbourne
3469,Brisbane
3470,Melbourne
3471,Melbourne
3472,Sydney
3473,Sydney
3474,Sydney
3475,Melbourne
3476,Sydney
3477,Melbourne
3478,Perth
3479,Brisbane
3480,Perth
3481,Sydney
3482,Sydney
3483,Perth
3484,Perth
3485,Melbourne
3486,Perth
3487,Perth
3488,Perth
3489,Melbourne
3490,Perth
3491,Brisbane
3492,Sydney
3493,Melbourne
3494,Perth
3495,Brisbane
3496,Sydney
3497,Melbourne
3498,Perth
3499,Melbourne
3500,Melbourne
3501,Perth
3502,Sydney
3503,Brisbane
3504,Brisbane
3505,Sydney
3506,Sydney
3507,Sydney
3508,Melbourne
3509,Melbourne
3510,Brisbane
3511,Sydney
3512,Brisbane
3513,Melbourne
3514,Perth
3515,Sydney
3516,Perth
3517,Perth
3518,Sydney
3519,Sydney
3520,Sydney
3521,Sydney
3522,Brisbane
3523,Perth
3524,Melbourne
3525,Perth
3526,Brisbane
3527,Sydney
3528,Perth
3529,Perth
3530,Melbourne
3531,Brisbane
3532,Melbourne
3533,Perth
3534,Sydney
3535,Brisbane
3536,Sydney
3537,Brisbane
3538,Perth
3539,Brisbane
3540,Perth
3541,Perth
3542,Sydney
3543,Sydney
3544,Perth
3545,Perth
3546,Perth
3547,Brisbane
3548,Brisbane
3549,Perth
3550,Brisbane
3551,Perth
3552,Brisbane
3553,Melbourne
3554,Brisbane
3555,Brisbane
3556,Perth
3557,Perth
3558,Melbourne
3559,Perth
3560,Perth
3561,Sydney
3562,Melbourne
3563,Perth
3564,Sydney
3565,Melbourne
3566,Melbourne
3567,Perth
3568,Perth
3569,Brisbane
3570,Melbourne
3571,Perth
3572,Melbourne
3573,Brisbane
3574,Melbourne
3575,Brisbane
3576,Brisbane
3577,Sydney
3578,Perth
3579,Sydney
3580,Brisbane
3581,Perth
3582,Perth
3583,Melbourne
3584,Sydney
3585,Melbourne
3586,Melbourne
3587,Melbourne
3588,Perth
3589,Brisbane
3590,Sydney
3591,Sydney
3592,Melbourne
3593,Perth
3594,Sydney
3595,Sydney
3596,Sydney
3597,Perth
3598,Sydney
3599,Brisbane
3600,Perth
3601,Perth
3602,Melbourne
3603,Sydney
3604,Perth
3605,Melbourne
3606,Brisbane
3607,Perth
3608,Melbourne
3609,Brisbane
3610,Sydney
3611,Brisbane
3612,Sydney
3613,Perth
3614,Sydney
3615,Melbourne
3616,Perth
3617,Melbourne
3618,Brisbane
3619,Perth
3620,Melbourne
3621,Melbourne
3622,Perth
3623,Brisbane
3624,Perth
3625,Melbourne
3626,Brisbane
3627,Brisbane
3628,Perth
3629,Melbourne
3630,Brisbane
3631,Brisbane
3632,Sydney
3633,Brisbane
3634,Brisbane
3635,Brisbane
3636,Perth
3637,Perth
3638,Sydney
3639,Perth
3640,Melbourne
3641,Brisbane
3642,Brisbane
3643,Melbourne
3644,Melbourne
3645,Melbourne
3646,Perth
3647,Brisbane
3648,Sydney
3649,Sydney
3650,Brisbane
3651,Brisbane
3652,Brisbane
3653,Sydney
3654,Perth
3655,Perth
3656,Perth
3657,Perth
3658,Perth
3659,Brisbane
3660,Sydney
3661,Sydney
3662,Melbourne
3663,Perth
3664,Sydney
3665,Brisbane
3666,Perth
3667,Brisbane
3668,Brisbane
3669,Sydney
3670,Melbourne
3671,Perth
3672,Brisbane
3673,Melbourne
3674,Melbourne
3675,Sydney
3676,Sydney
3677,Sydney
3678,Melbourne
3679,Melbourne
3680,Sydney
3681,Perth
3682,Brisbane
3683,Brisbane
3684,Perth
3685,Brisbane
3686,Sydney
3687,Perth
3688,Sydney
3689,Melbourne
3690,Melbourne
3691,Brisbane
3692,Brisbane
3693,Melbourne
3694,Perth
3695,Brisbane
3696,Perth
3697,Sydney
3698,Melbourne
3699,Perth
3700,Sydney
3701,Brisbane
3702,Sydney
3703,Brisbane
3704,Melbourne
3705,Melbourne
3706,Sydney
3707,Perth
3708,Perth
3709,Sydney
3710,Melbourne
3711,Sydney
3712,Perth
3713,Perth
3714,Melbourne
3715,Brisbane
3716,Melbourne
3717,Melbourne
3718,Perth
3719,Melbourne
3720,Brisbane
3721,Brisbane
3722,Melbourne
3723,Perth
3724,Sydney
3725,Perth
3726,Brisbane
3727,Sydney
3728,Melbourne
3729,Perth
3730,Brisbane
3731,Sydney
3732,Melbourne
3733,Perth
3734,Sydney
3735,Brisbane
3736,Perth
3737,Melbourne
3738,Sydney
3739,Melbourne
3740,Sydney
3741,Melbourne
3742,Melbourne
3743,Perth
3744,Perth
3745,Brisbane
3746,Brisbane
3747,Brisbane
3748,Brisbane
3749,Perth
3750,Brisbane
3751,Perth
3752,Brisbane
3753,Perth
3754,Brisbane
3755,Melbourne
3756,Perth
3757,Melbourne
3758,Sydney
3759,Perth
3760,Sydney
3761,Sydney
3762,Perth
3763,Brisbane
3764,Melbourne
3765,Sydney
3766,Sydney
3767,Brisbane
3768,Melbourne
3769,Perth
3770,Brisbane
3771,Brisbane
3772,Melbourne
3773,Perth
3774,Perth
3775,Melbourne
3776,Sydney
3777,Brisbane
3778,Sydney
3779,Brisbane
3780,Sydney
3781,Sydney
3782,Sydney
3783,Perth
3784,Sydney
3785,Perth
3786,Perth
3787,Melbourne
3788,Perth
3789,Brisbane
3790,Brisbane
3791,Melbourne
3792,Melbourne
3793,Brisbane
3794,Melbourne
3795,Sydney
3796,Perth
3797,Brisbane
3798,Brisbane
3799,Brisbane
3800,Brisbane
3801,Brisbane
3802,Melbourne
3803,Perth
3804,Brisbane
3805,Brisbane
3806,Brisbane
3807,Brisbane
3808,Brisbane
3809,Brisbane
3810,Perth
3811,Melbourne
3812,Sydney
3813,Melbourne
3814,Melbourne
3815,Perth
3816,Perth
3817,Brisbane
3818,Sydney
3819,Sydney
3820,Brisbane
3821,Perth
3822,Melbourne
3823,Perth
3824,Perth
3825,Melbourne
3826,Melbourne
3827,Brisbane
3828,Perth
3829,Melbourne
3830,Perth
3831,Perth
3832,Sydney
3833,Brisbane
3834,Sydney
3835,Melbourne
3836,Perth
3837,Brisbane
3838,Brisbane
3839,Perth
3840,Melbourne
3841,Brisbane
3842,Perth
3843,Brisbane
3844,Brisbane
3845,Perth
3846,Brisbane
3847,Melbourne
3848,Sydney
3849,Brisbane
3850,Perth
3851,Melbourne
3852,Perth
3853,Brisbane
3854,Sydney
3855,Brisbane
3856,Melbourne
3857,Brisbane
3858,Brisbane
3859,Melbourne
3860,Sydney
3861,Brisbane
3862,Melbourne
3863,Melbourne
3864,Brisbane
3865,Perth
3866,Perth
3867,Melbourne
3868,Melbourne
3869,Brisbane
3870,Sydney
3871,Brisbane
3872,Brisbane
3873,Brisbane
3874,Perth
3875,Perth
3876,Melbourne
3877,Perth
3878,Melbourne
3879,Brisbane
3880,Brisbane
3881,Perth
3882,Sydney
3883,Sydney
3884,Perth
3885,Perth
3886,Melbourne
3887,Brisbane
3888,Brisbane
3889,Melbourne
3890,Perth
3891,Perth
3892,Melbourne
3893,Brisbane
3894,Perth
3895,Perth
3896,Sydney
3897,Sydney
3898,Perth
3899,Perth
3900,Sydney
3901,Perth
3902,Sydney
3903,Perth
3904,Melbourne
3905,Melbourne
3906,Perth
3907,Brisbane
3908,Perth
3909,Sydney
3910,Brisbane
3911,Sydney
3912,Sydney
3913,Melbourne
3914,Melbourne
3915,Melbourne
3916,Sydney
3917,Perth
3918,Melbourne
3919,Perth
3920,Melbourne
3921,Perth
3922,Brisbane
3923,Perth
3924,Perth
3925,Brisbane
3926,Brisbane
3927,Sydney
3928,Melbourne
3929,Perth
3930,Perth
3931,Perth
3932,Melbourne
3933,Sydney
3934,Perth
3935,Perth
3936,Sydney
3937,Melbourne
3938,Brisbane
3939,Perth
3940,Melbourne
3941,Perth
3942,Perth
3943,Perth
3944,Perth
3945,Sydney
3946,Brisbane
3947,Perth
3948,Melbourne
3949,Sydney
3950,Melbourne
3951,Brisbane
3952,Perth
3953,Brisbane
3954,Sydney
3955,Brisbane
3956,Melbourne
3957,Melbourne
3958,Sydney
3959,Melbourne
3960,Sydney
3961,Brisbane
3962,Perth
3963,Sydney
3964,Brisbane
3965,Perth
3966,Melbourne
3967,Melbourne
3968,Brisbane
3969,Sydney
3970,Melbourne
3971,Perth
3972,Sydney
3973,Perth
3974,Melbourne
3975,Brisbane
3976,Perth
3977,Melbourne
3978,Sydney
3979,Brisbane
3980,Brisbane
3981,Sydney
3982,Brisbane
3983,Sydney
3984,Brisbane
3985,Brisbane
3986,Perth
3987,Brisbane
3988,Melbourne
3989,Sydney
3990,Sydney
3991,Melbourne
3992,Perth
3993,Brisbane
3994,Melbourne
3995,Perth
3996,Sydney
3997,Melbourne
3998,Melbourne
3999,Perth
31000,Melbourne
31001,Melbourne
31002,Perth
31003,Sydney
31004,Perth
31005,Melbourne
31006,Sydney
31007,Brisbane
31008,Brisbane
31009,Perth
31010,Melbourne
31011,Sydney
31012,Perth
31013,Sydney
31014,Brisbane
31015,Sydney
31016,Brisbane
31017,Perth
31018,Sydney
31019,Melbourne
31020,Brisbane
31021,Melbourne
31022,Perth
31023,Sydney
31024,Sydney
31025,Brisbane
31026,Brisbane
31027,Melbourne
31028,Sydney
31029,Perth
31030,Melbourne
31031,Brisbane
31032,Sydney
31033,Sydney
31034,Perth
31035,Perth
31036,Perth
31037,Brisbane
31038,Perth
31039,Melbourne
31040,Perth
31041,Melbourne
31042,Brisbane
31043,Brisbane
31044,Sydney
31045,Brisbane
31046,Sydney
31047,Sydney
31048,Brisbane
31049,Sydney
31050,Perth
31051,Perth
31052,Melbourne
31053,Sydney
31054,Melbourne
31055,Melbourne
31056,Brisbane
31057,Melbourne
31058,Sydney
31059,Melbourne
31060,Brisbane
31061,Sydney
31062,Melbourne
31063,Sydney
31064,Sydney
31065,Melbourne
31066,Brisbane
31067,Melbourne
31068,Melbourne
31069,Melbourne
31070,Perth
31071,Perth
31072,Sydney
31073,Sydney
31074,Sydney
31075,Sydney
31076,Perth
31077,Sydney
31078,Sydney
31079,Melbourne
31080,Sydney
31081,Melbourne
31082,Perth
31083,Perth
31084,Sydney
31085,Melbourne
31086,Perth
31087,Perth
31088,Sydney
31089,Melbourne
31090,Melbourne
31091,Brisbane
31092,Perth
31093,Perth
31094,Sydney
31095,Melbourne
31096,Melbourne
31097,Melbourne
31098,Brisbane
31099,Sydney
31100,Perth
31101,Melbourne
31102,Brisbane
31103,Sydney
31104,Perth
31105,Brisbane
31106,Brisbane
31107,Sydney
31108,Perth
31109,Brisbane
31110,Brisbane
31111,Melbourne
31112,Perth
31113,Perth
31114,Brisbane
31115,Perth
31116,Perth
31117,Melbourne
31118,Sydney
31119,Brisbane
31120,Sydney
31121,Sydney
31122,Sydney
31123,Melbourne
31124,Perth
31125,Sydney
31126,Brisbane
31127,Brisbane
31128,Sydney
31129,Melbourne
31130,Sydney
31131,Perth
31132,Melbourne
31133,Brisbane
31134,Brisbane
31135,Sydney
31136,Sydney
31137,Brisbane
31138,Melbourne
31139,Melbourne
31140,Brisbane
31141,Melbourne
31142,Melbourne
31143,Melbourne
31144,Brisbane
31145,Perth
31146,Perth
31147,Melbourne
31148,Melbourne
31149,Brisbane
31150,Perth
31151,Perth
31152,Melbourne
31153,Brisbane
31154,Sydney
31155,Perth
31156,Perth
31157,Sydney
31158,Brisbane
31159,Sydney
31160,Perth
31161,Perth
31162,Melbourne
31163,Perth
31164,Brisbane
31165,Melbourne
31166,Melbourne
31167,Sydney
31168,Brisbane
31169,Brisbane
31170,Sydney
31171,Brisbane
31172,Brisbane
31173,Brisbane
31174,Sydney
31175,Perth
31176,Melbourne
31177,Perth
31178,Brisbane
31179,Sydney
31180,Sydney
31181,Melbourne
31182,Melbourne
31183,Brisbane
31184,Perth
31185,Brisbane
31186,Melbourne
31187,Sydney
31188,Perth
31189,Melbourne
31190,Perth
31191,Sydney
31192,Perth
31193,Melbourne
31194,Sydney
31195,Sydney
31196,Melbourne
31197,Sydney
31198,Melbourne
31199,Melbourne
31200,Sydney
31201,Sydney
31202,Sydney
31203,Sydney
31204,Brisbane
31205,Perth
31206,Sydney
31207,Sydney
31208,Sydney
31209,Brisbane
31210,Perth
31211,Sydney
31212,Perth
31213,Perth
31214,Brisbane
31215,Perth
31216,Brisbane
31217,Melbourne
31218,Sydney
31219,Melbourne
31220,Melbourne
31221,Sydney
31222,Brisbane
31223,Perth
31224,Brisbane
31225,Melbourne
31226,Sydney
31227,Perth
31228,Brisbane
31229,Melbourne
31230,Melbourne
31231,Sydney
31232,Sydney
31233,Perth
31234,Sydney
31235,Brisbane
31236,Perth
31237,Perth
31238,Sydney
31239,Brisbane
31240,Perth
31241,Sydney
31242,Perth
31243,Sydney
31244,Perth
31245,Sydney
31246,Melbourne
31247,Sydney
31248,Melbourne
31249,Melbourne
31250,Brisbane
31251,Brisbane
31252,Perth
31253,Melbourne
31254,Brisbane
31255,Melbourne
31256,Brisbane
31257,Perth
31258,Brisbane
31259,Sydney
31260,Sydney
31261,Brisbane
31262,Brisbane
31263,Perth
31264,Sydney
31265,Brisbane
31266,Perth
31267,Sydney
31268,Sydney
31269,Perth
31270,Perth
31271,Brisbane
31272,Brisbane
31273,Perth
31274,Perth
31275,Sydney
31276,Sydney
31277,Melbourne
31278,Brisbane
31279,Brisbane
31280,Perth
31281,Melbourne
31282,Melbourne
31283,Melbourne
31284,Perth
31285,Brisbane
31286,Sydney
31287,Perth
31288,Perth
31289,Perth
31290,Brisbane
31291,Sydney
31292,Perth
31293,Sydney
31294,Sydney
31295,Brisbane
31296,Melbourne
31297,Melbourne
31298,Brisbane
31299,Sydney
31300,Perth
31301,Perth
31302,Perth
31303,Perth
31304,Perth
31305,Melbourne
31306,Sydney
31307,Perth
31308,Perth
31309,Sydney
31310,Brisbane
31311,Brisbane
31312,Brisbane
31313,Perth
31314,Sydney
31315,Melbourne
31316,Perth
31317,Brisbane
31318,Brisbane
31319,Brisbane
31320,Perth
31321,Perth
31322,Perth
31323,Brisbane
31324,Perth
31325,Sydney
31326,Perth
31327,Brisbane
31328,Melbourne
31329,Sydney
31330,Sydney
31331,Brisbane
31332,Perth
31333,Melbourne
31334,Sydney
31335,Perth
31336,Melbourne
31337,Melbourne
31338,Perth
31339,Brisbane
31340,Melbourne
31341,Perth
31342,Brisbane
31343,Perth
31344,Sydney
31345,Brisbane
31346,Perth
31347,Brisbane
31348,Perth
31349,Melbourne
31350,Sydney
31351,Perth
31352,Brisbane
31353,Sydney
31354,Perth
31355,Melbourne
31356,Sydney
31357,Sydney
31358,Sydney
31359,Melbourne
31360,Melbourne
31361,Perth
31362,Sydney
31363,Brisbane
31364,Sydney
31365,Perth
31366,Sydney
31367,Melbourne
31368,Sydney
31369,Perth
31370,Brisbane
31371,Melbourne
31372,Sydney
31373,Brisbane
31374,Melbourne
31375,Melbourne
31376,Sydney
31377,Perth
31378,Melbourne
31379,Perth
31380,Melbourne
31381,Brisbane
31382,Melbourne
31383,Perth
31384,Brisbane
31385,Melbourne
31386,Brisbane
31387,Brisbane
31388,Perth
31389,Perth
31390,Perth
31391,Sydney
31392,Perth
31393,Brisbane
31394,Melbourne
31395,Sydney
31396,Brisbane
31397,Melbourne
31398,Sydney
31399,Brisbane
31400,Brisbane
31401,Sydney
31402,Brisbane
31403,Perth
31404,Brisbane
31405,Melbourne
31406,Sydney
31407,Perth
31408,Perth
31409,Perth
31410,Sydney
31411,Melbourne
31412,Perth
31413,Melbourne
31414,Melbourne
31415,Melbourne
31416,Sydney
31417,Sydney
31418,Melbourne
31419,Brisbane
31420,Melbourne
31421,Melbourne
31422,Perth
31423,Sydney
31424,Perth
31425,Brisbane
31426,Brisbane
31427,Melbourne
31428,Perth
31429,Perth
31430,Perth
31431,Brisbane
31432,Brisbane
31433,Sydney
31434,Sydney
31435,Perth
31436,Sydney
31437,Sydney
31438,Sydney
31439,Perth
31440,Melbourne
31441,Melbourne
31442,Brisbane
31443,Perth
31444,Melbourne
31445,Perth
31446,Perth
31447,Brisbane
31448,Melbourne
31449,Sydney
31450,Brisbane
31451,Brisbane
31452,Perth
31453,Melbourne
31454,Sydney
31455,Melbourne
31456,Perth
31457,Melbourne
31458,Melbourne
31459,Brisbane
31460,Perth
31461,Perth
31462,Melbourne
31463,Sydney
31464,Melbourne
31465,Sydney
31466,Brisbane
31467,Sydney
31468,Brisbane
31469,Sydney
31470,Melbourne
31471,Perth
31472,Perth
31473,Melbourne
31474,Brisbane
31475,Brisbane
31476,Sydney
31477,Brisbane
31478,Perth
31479,Brisbane
31480,Brisbane
31481,Sydney
31482,Perth
31483,Sydney
31484,Perth
31485,Melbourne
31486,Brisbane
31487,Brisbane
31488,Sydney
31489,Perth
31490,Brisbane
31491,Melbourne
31492,Perth
31493,Sydney
31494,Perth
31495,Sydney
31496,Sydney
31497,Perth
31498,Melbourne
31499,Perth
31500,Melbourne
31501,Brisbane
31502,Perth
31503,Perth
31504,Brisbane
31505,Melbourne
31506,Melbourne
31507,Sydney
31508,Sydney
31509,Brisbane
31510,Brisbane
31511,Melbourne
31512,Perth
31513,Melbourne
31514,Melbourne
31515,Perth
31516,Sydney
31517,Sydney
31518,Melbourne
31519,Sydney
31520,Brisbane
31521,Perth
31522,Sydney
31523,Melbourne
31524,Brisbane
31525,Perth
31526,Melbourne
31527,Melbourne
31528,Sydney
31529,Sydney
31530,Perth
31531,Perth
31532,Sydney
31533,Brisbane
31534,Perth
31535,Brisbane
31536,Perth
31537,Sydney
31538,Perth
31539,Sydney
31540,Brisbane
31541,Sydney
31542,Perth
31543,Brisbane
31544,Brisbane
31545,Melbourne
31546,Brisbane
31547,Sydney
31548,Sydney
31549,Sydney
31550,Sydney
31551,Sydney
31552,Sydney
31553,Brisbane
31554,Brisbane
31555,Brisbane
31556,Melbourne
31557,Brisbane
31558,Perth
31559,Melbourne
31560,Perth
31561,Melbourne
31562,Perth
31563,Melbourne
31564,Sydney
31565,Melbourne
31566,Perth
31567,Brisbane
31568,Brisbane
31569,Perth
31570,Brisbane
31571,Brisbane
31572,Sydney
31573,Perth
31574,Perth
31575,Melbourne
31576,Melbourne
31577,Melbourne
31578,Sydney
31579,Melbourne
31580,Melbourne
31581,Perth
31582,Sydney
31583,Perth
31584,Brisbane
31585,Brisbane
31586,Melbourne
31587,Brisbane
31588,Sydney
31589,Sydney
31590,Sydney
31591,Sydney
31592,Melbourne
31593,Brisbane
31594,Brisbane
31595,Brisbane
31596,Melbourne
31597,Sydney
31598,Sydney
31599,Sydney
31600,Sydney
31601,Perth
31602,Sydney
31603,Brisbane
31604,Perth
31605,Brisbane
31606,Sydney
31607,Perth
31608,Sydney
31609,Perth
31610,Melbourne
31611,Sydney
31612,Sydney
31613,Brisbane
31614,Perth
31615,Brisbane
31616,Brisbane
31617,Brisbane
31618,Sydney
31619,Melbourne
31620,Brisbane
31621,Sydney
31622,Brisbane
31623,Melbourne
31624,Perth
31625,Perth
31626,Melbourne
31627,Sydney
31628,Melbourne
31629,Perth
31630,Melbourne
31631,Perth
31632,Brisbane
31633,Melbourne
31634,Melbourne
31635,Melbourne
31636,Sydney
31637,Melbourne
31638,Brisbane
31639,Sydney
31640,Sydney
31641,Sydney
31642,Perth
31643,Perth
31644,Sydney
31645,Sydney
31646,Brisbane
31647,Melbourne
31648,Brisbane
31649,Sydney
31650,Melbourne
31651,Sydney
31652,Brisbane
31653,Perth
31654,Brisbane
31655,Melbourne
31656,Melbourne
31657,Perth
31658,Sydney
31659,Sydney
31660,Perth
31661,Melbourne
31662,Sydney
31663,Perth
31664,Sydney
31665,Perth
31666,Melbourne
31667,Perth
31668,Sydney
31669,Melbourne
31670,Melbourne
31671,Perth
31672,Perth
31673,Melbourne
31674,Perth
31675,Melbourne
31676,Brisbane
31677,Perth
31678,Melbourne
31679,Sydney
31680,Brisbane
31681,Sydney
31682,Perth
31683,Melbourne
31684,Perth
31685,Perth
31686,Melbourne
31687,Perth
31688,Perth
31689,Brisbane
31690,Sydney
31691,Perth
31692,Perth
31693,Sydney
31694,Brisbane
31695,Brisbane
31696,Melbourne
31697,Brisbane
31698,Perth
31699,Perth
31700,Brisbane
31701,Sydney
31702,Perth
31703,Sydney
31704,Melbourne
31705,Sydney
31706,Perth
31707,Sydney
31708,Perth
31709,Perth
31710,Perth
31711,Perth
31712,Melbourne
31713,Brisbane
31714,Brisbane
